,SO2,CO,O3,NO2,PM10,PM25,time,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),중하층운량(10분위),최저운고(100m ),시정(10m),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),운형(운형약어)_AcCc,운형(운형약어)_AcCcCi,운형(운형약어)_AcCi,운형(운형약어)_AcCs,운형(운형약어)_As,운형(운형약어)_CbCu,운형(운형약어)_CbSc,운형(운형약어)_CbScAs,운형(운형약어)_CbScCs,운형(운형약어)_CbScNs,운형(운형약어)_CbStNs,운형(운형약어)_Cc,운형(운형약어)_CcCi,운형(운형약어)_Ci,운형(운형약어)_Cs,운형(운형약어)_CsCi,운형(운형약어)_Cu,운형(운형약어)_CuAc,운형(운형약어)_CuAcCc,운형(운형약어)_CuAs,운형(운형약어)_CuCcCi,운형(운형약어)_CuCi,운형(운형약어)_CuSc,운형(운형약어)_CuScAc,운형(운형약어)_CuScAcCi,운형(운형약어)_CuScAs,운형(운형약어)_CuScCc,운형(운형약어)_CuScCcCi,운형(운형약어)_CuScCi,운형(운형약어)_CuScCs,운형(운형약어)_CuScNs,운형(운형약어)_NoCloud,운형(운형약어)_Sc,운형(운형약어)_ScAc,운형(운형약어)_ScAcCi,운형(운형약어)_ScAcCs,운형(운형약어)_ScAs,운형(운형약어)_ScAsCi,운형(운형약어)_ScCc,운형(운형약어)_ScCcCi,운형(운형약어)_ScCi,운형(운형약어)_ScCs,운형(운형약어)_St,운형(운형약어)_StAs,운형(운형약어)_StAsCi,운형(운형약어)_StNs
5327,0.003,0.4,0.035,0.019,21.0,14.0,2021-08-11 00:00:00,25.6,0.0,1.0,360.0,72,23.5,20.1,999.8,1009.5,0.0,0.0,0.0,8.0,0,200.0,2000,0.0,24.8,28.4,28.3,28.6,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5328,0.003,0.4,0.032,0.018,19.0,15.0,2021-08-11 01:00:00,25.2,0.0,1.1,50.0,74,23.7,20.2,999.7,1009.4,0.0,0.0,0.0,7.0,0,200.0,2000,0.0,24.2,28.1,28.0,28.4,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5329,0.003,0.4,0.031,0.015,22.0,17.0,2021-08-11 02:00:00,24.8,0.0,0.8,20.0,78,24.3,20.6,999.8,1009.6,0.0,0.0,0.0,8.0,2,74.0,2000,0.0,24.1,27.9,27.8,28.2,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5330,0.003,0.4,0.029,0.015,20.0,15.0,2021-08-11 03:00:00,24.7,0.0,1.0,20.0,79,24.6,20.8,1000.0,1009.7,0.0,0.0,0.0,8.0,8,45.0,2000,0.0,24.1,27.6,27.5,28.0,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5331,0.003,0.4,0.024,0.015,23.0,16.0,2021-08-11 04:00:00,24.4,0.0,1.9,50.0,80,24.4,20.7,1000.4,1010.1,0.0,0.0,0.0,9.0,4,7.0,2000,0.0,24.1,27.5,27.3,27.8,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5332,0.003,0.3,0.029,0.012,20.0,15.0,2021-08-11 05:00:00,24.4,0.0,1.9,50.0,81,24.7,20.9,1000.6,1010.3,0.0,0.0,0.0,9.0,7,6.0,2000,0.0,24.3,27.3,27.2,27.7,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5333,0.003,0.4,0.021,0.019,21.0,17.0,2021-08-11 06:00:00,24.3,0.0,1.5,50.0,81,24.6,20.8,1000.4,1010.1,0.0,0.0,0.0,9.0,1,10.0,2000,0.0,24.0,27.2,27.0,27.5,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5334,0.003,0.4,0.02,0.02,20.0,14.0,2021-08-11 07:00:00,24.2,0.0,2.5,50.0,82,24.7,20.9,1000.8,1010.5,0.0,0.05,0.0,9.0,6,40.0,2000,0.0,24.4,27.1,26.9,27.4,27.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5335,0.003,0.4,0.023,0.021,20.0,13.0,2021-08-11 08:00:00,24.4,0.0,1.1,70.0,85,26.0,21.7,1000.9,1010.6,0.0,0.16,0.0,10.0,5,8.0,1970,1.0,25.3,27.1,26.8,27.3,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5336,0.003,0.4,0.025,0.022,24.0,14.0,2021-08-11 09:00:00,25.3,0.0,2.1,50.0,81,26.0,21.7,1001.2,1011.0,0.1,0.75,0.0,9.0,3,8.0,2000,1.0,28.0,27.3,26.8,27.2,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5337,0.003,0.4,0.033,0.02,30.0,20.0,2021-08-11 10:00:00,26.6,0.0,2.1,50.0,77,26.8,22.2,1001.7,1011.4,0.1,1.25,0.0,9.0,2,10.0,2000,0.0,31.0,27.7,27.1,27.1,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5338,0.003,0.5,0.058,0.014,29.0,20.0,2021-08-11 11:00:00,28.3,0.0,2.2,70.0,71,27.2,22.5,1001.2,1010.8,0.4,1.79,0.0,8.0,4,32.0,1996,0.0,41.0,28.2,27.4,27.2,27.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5339,0.003,0.5,0.078,0.012,37.0,32.0,2021-08-11 12:00:00,29.5,0.0,2.2,70.0,64,26.3,21.9,1000.3,1009.9,0.5,2.29,0.0,7.0,4,9.0,2000,0.0,42.5,29.1,27.9,27.3,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5340,0.003,0.5,0.09,0.014,35.0,29.0,2021-08-11 13:00:00,30.0,0.0,1.4,70.0,57,24.1,20.5,1000.1,1009.7,0.2,1.82,0.0,7.0,7,12.0,2000,0.0,39.4,29.7,28.5,27.5,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5341,0.004,0.5,0.093,0.018,40.0,33.0,2021-08-11 14:00:00,30.0,0.0,1.1,270.0,55,23.2,19.9,999.7,1009.3,0.1,1.14,0.0,7.0,7,8.0,2000,0.0,35.3,29.9,28.8,27.8,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5342,0.003,0.5,0.101,0.021,42.0,33.0,2021-08-11 15:00:00,31.4,0.0,2.6,250.0,57,26.1,21.8,999.2,1008.7,0.7,2.27,0.0,7.0,3,10.0,1989,0.0,47.2,30.5,29.1,28.0,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5343,0.004,0.5,0.112,0.02,41.0,34.0,2021-08-11 16:00:00,31.4,0.0,2.7,250.0,54,24.7,20.9,999.0,1008.5,0.9,2.17,0.0,5.0,5,14.0,2000,0.0,44.1,31.1,29.6,28.3,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5344,0.004,0.5,0.117,0.018,41.0,32.0,2021-08-11 17:00:00,31.2,0.0,3.1,290.0,52,23.5,20.1,998.7,1008.2,1.0,1.73,0.0,0.0,0,200.0,2000,0.0,39.8,31.2,30.0,28.6,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5345,0.004,0.5,0.108,0.017,44.0,38.0,2021-08-11 18:00:00,30.6,0.0,2.4,270.0,56,24.6,20.8,998.9,1008.5,0.7,0.73,0.0,5.0,0,200.0,2000,0.0,33.3,31.0,30.0,28.8,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5346,0.003,0.5,0.082,0.017,42.0,34.0,2021-08-11 19:00:00,29.7,0.0,2.4,270.0,62,25.8,21.6,999.0,1008.5,0.6,0.38,0.0,2.0,0,200.0,2000,0.0,29.8,30.6,29.9,29.0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5347,0.003,0.5,0.065,0.012,37.0,31.0,2021-08-11 20:00:00,28.5,0.0,2.6,340.0,67,26.0,21.7,999.7,1009.3,0.0,0.02,0.0,1.0,0,200.0,2000,0.0,27.6,30.1,29.6,29.0,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5348,0.003,0.5,0.06,0.01,33.0,28.0,2021-08-11 21:00:00,27.6,0.0,3.9,320.0,71,26.1,21.8,1000.5,1010.1,0.0,0.0,0.0,1.0,0,200.0,2000,0.0,26.6,29.6,29.3,28.9,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5349,0.003,0.5,0.053,0.015,36.0,30.0,2021-08-11 22:00:00,27.1,0.0,1.5,290.0,74,26.4,22.0,1000.6,1010.3,0.0,0.0,0.0,2.0,0,200.0,1852,0.0,26.0,29.2,29.0,28.8,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5350,0.003,0.5,0.052,0.015,36.0,30.0,2021-08-11 23:00:00,26.7,0.0,1.3,290.0,74,25.8,21.6,1000.6,1010.3,0.0,0.0,0.0,2.0,0,200.0,1940,0.0,25.3,28.9,28.7,28.7,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5351,0.003,0.5,0.045,0.017,33.0,29.0,2021-08-12 00:00:00,26.1,0.0,1.9,50.0,73,24.6,20.8,1000.5,1010.2,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,24.7,28.6,28.4,28.5,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,0.002,0.5,0.044,0.015,34.0,29.0,2021-08-12 01:00:00,25.6,0.0,1.7,20.0,75,24.6,20.8,1000.4,1010.1,0.0,0.0,0.0,5.0,0,200.0,1966,0.0,24.2,28.2,28.1,28.3,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,0.003,0.5,0.043,0.012,36.0,30.0,2021-08-12 02:00:00,25.2,0.0,1.0,270.0,77,24.6,20.8,1000.6,1010.4,0.0,0.0,0.0,5.0,0,200.0,1798,0.0,23.8,27.9,27.8,28.2,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5354,0.003,0.5,0.037,0.012,33.0,27.0,2021-08-12 03:00:00,24.9,0.0,1.0,20.0,79,24.7,20.9,1000.7,1010.5,0.0,0.0,0.0,3.0,0,200.0,1887,0.0,23.6,27.7,27.6,28.0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5355,0.003,0.5,0.03,0.013,35.0,29.0,2021-08-12 04:00:00,24.5,0.0,1.0,70.0,80,24.6,20.8,1000.6,1010.3,0.0,0.0,0.0,6.0,0,200.0,1777,0.0,23.7,27.4,27.3,27.8,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5356,0.003,0.5,0.028,0.014,36.0,28.0,2021-08-12 05:00:00,24.4,0.0,2.1,50.0,82,25.0,21.1,1000.4,1010.1,0.0,0.0,0.0,3.0,0,200.0,1610,0.0,23.4,27.3,27.1,27.6,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5357,0.003,0.4,0.026,0.015,31.0,25.0,2021-08-12 06:00:00,24.1,0.0,2.0,50.0,83,24.9,21.0,1000.7,1010.4,0.0,0.0,0.0,4.0,0,200.0,1913,0.0,23.3,27.1,27.0,27.5,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,0.003,0.4,0.028,0.013,26.0,20.0,2021-08-12 07:00:00,24.3,0.0,2.0,50.0,83,25.2,21.2,1000.7,1010.4,0.2,0.18,0.0,5.0,0,200.0,1972,0.0,24.3,27.0,26.8,27.3,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5359,0.003,0.4,0.032,0.013,26.0,20.0,2021-08-12 08:00:00,25.4,0.0,2.3,50.0,77,24.9,21.0,1001.0,1010.7,0.6,0.58,0.0,3.0,0,200.0,2000,0.0,27.4,27.1,26.8,27.2,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5360,0.003,0.5,0.037,0.016,25.0,16.0,2021-08-12 09:00:00,27.0,0.0,2.2,70.0,72,25.6,21.5,1001.1,1010.8,0.6,1.18,0.0,6.0,0,200.0,2000,0.0,32.7,27.4,26.9,27.1,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5361,0.003,0.4,0.052,0.012,27.0,20.0,2021-08-12 10:00:00,28.2,0.0,3.1,50.0,66,25.2,21.2,1001.2,1010.8,0.8,1.74,0.0,7.0,0,200.0,2000,0.0,38.4,28.0,27.2,27.1,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5362,0.003,0.4,0.072,0.01,25.0,19.0,2021-08-12 11:00:00,29.8,0.0,2.9,20.0,61,25.5,21.4,1000.7,1010.3,0.9,2.48,0.0,7.0,4,11.0,2000,0.0,45.4,28.8,27.7,27.2,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5363,0.003,0.4,0.082,0.01,30.0,26.0,2021-08-12 12:00:00,30.9,0.0,1.8,90.0,58,25.8,21.6,1000.2,1009.8,0.8,2.76,0.0,7.0,0,200.0,2000,0.0,44.8,29.8,28.3,27.4,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5364,0.003,0.4,0.091,0.011,31.0,24.0,2021-08-12 13:00:00,30.7,0.0,1.5,90.0,56,24.7,20.9,999.5,1009.1,0.0,1.23,0.0,8.0,2,13.0,2000,0.0,38.4,30.3,28.9,27.7,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5365,0.003,0.5,0.095,0.012,32.0,26.0,2021-08-12 14:00:00,31.0,0.0,3.3,320.0,58,26.0,21.7,999.3,1008.8,0.1,1.24,0.0,7.0,0,200.0,2000,0.0,43.2,30.3,29.2,28.0,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5366,0.003,0.5,0.1,0.013,32.0,27.0,2021-08-12 15:00:00,31.1,0.0,2.1,20.0,55,24.7,20.9,998.5,1008.0,0.3,1.55,0.0,8.0,6,12.0,2000,0.0,36.9,30.7,29.4,28.2,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5367,0.003,0.5,0.093,0.015,33.0,29.0,2021-08-12 16:00:00,30.7,0.0,2.2,320.0,56,24.7,20.9,998.0,1007.5,0.0,0.63,0.0,8.0,4,14.0,2000,0.0,36.2,30.6,29.6,28.4,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5368,0.003,0.5,0.087,0.017,35.0,28.0,2021-08-12 17:00:00,30.8,0.0,2.4,270.0,58,25.6,21.5,998.1,1007.6,0.1,0.89,0.0,9.0,4,10.0,2000,0.0,36.6,30.5,29.6,28.6,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5369,0.003,0.5,0.076,0.02,36.0,30.0,2021-08-12 18:00:00,27.5,0.0,3.2,110.0,52,19.0,16.7,998.5,1008.1,0.0,0.28,0.0,9.0,7,8.0,2000,0.0,29.7,30.4,29.6,28.7,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5370,0.003,0.5,0.063,0.024,33.0,28.0,2021-08-12 19:00:00,26.2,0.0,2.4,50.0,58,19.6,17.2,998.4,1008.1,0.0,0.05,0.0,10.0,7,10.0,2000,1.0,26.6,29.8,29.3,28.7,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5371,0.003,0.6,0.051,0.029,34.0,31.0,2021-08-12 20:00:00,25.2,0.0,0.6,90.0,63,20.1,17.6,998.5,1008.2,0.0,0.01,0.0,9.0,5,10.0,1993,1.0,25.9,29.2,29.0,28.7,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5372,0.003,0.6,0.043,0.031,34.0,30.0,2021-08-12 21:00:00,24.6,0.0,2.1,50.0,68,20.9,18.2,998.8,1008.5,0.0,0.0,0.0,7.0,4,49.0,1827,0.0,25.1,28.8,28.6,28.6,28.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5373,0.003,0.6,0.026,0.039,37.0,31.0,2021-08-12 22:00:00,24.2,0.0,2.1,20.0,70,21.0,18.3,998.5,1008.2,0.0,0.0,0.0,5.0,5,55.0,1775,0.0,24.3,28.4,28.3,28.4,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5374,0.003,0.6,0.023,0.036,38.0,30.0,2021-08-12 23:00:00,24.1,0.0,1.6,20.0,71,21.3,18.5,998.0,1007.7,0.0,0.0,0.0,8.0,8,55.0,1744,0.0,23.9,28.0,27.9,28.2,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5375,0.003,0.6,0.013,0.041,37.0,31.0,2021-08-13 00:00:00,24.1,0.0,0.4,0.0,70,20.9,18.2,998.1,1007.8,0.0,0.0,0.0,3.0,0,200.0,1715,0.0,23.5,27.7,27.6,28.0,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5376,0.003,0.6,0.015,0.033,36.0,29.0,2021-08-13 01:00:00,23.8,0.0,1.7,20.0,73,21.4,18.6,998.1,1007.8,0.0,0.0,0.0,4.0,0,200.0,1940,0.0,23.3,27.4,27.4,27.9,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5377,0.003,0.5,0.022,0.021,33.0,28.0,2021-08-13 02:00:00,23.5,0.0,2.2,50.0,77,22.2,19.2,998.1,1007.8,0.0,0.0,0.0,5.0,2,52.0,1992,0.0,23.1,27.2,27.1,27.7,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5378,0.003,0.5,0.02,0.017,30.0,21.0,2021-08-13 03:00:00,23.4,0.0,1.6,50.0,80,22.9,19.7,997.7,1007.4,0.0,0.0,0.0,3.0,0,200.0,1993,0.0,22.9,27.0,26.9,27.5,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5379,0.003,0.4,0.018,0.014,28.0,22.0,2021-08-13 04:00:00,23.5,0.0,2.1,50.0,82,23.7,20.2,997.5,1007.2,0.0,0.0,0.0,5.0,0,200.0,2000,0.0,22.9,26.8,26.7,27.3,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5380,0.003,0.5,0.01,0.019,24.0,17.0,2021-08-13 05:00:00,23.5,0.0,1.4,70.0,84,24.3,20.6,997.3,1007.0,0.0,0.0,0.0,7.0,0,200.0,2000,0.0,22.9,26.6,26.6,27.2,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5381,0.003,0.5,0.009,0.022,26.0,18.0,2021-08-13 06:00:00,23.6,0.0,1.7,70.0,83,24.1,20.5,997.4,1007.1,0.0,0.0,0.0,6.0,0,200.0,2000,0.0,22.8,26.5,26.4,27.0,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5382,0.003,0.4,0.013,0.02,21.0,14.0,2021-08-13 07:00:00,24.2,0.0,2.1,50.0,82,24.7,20.9,997.6,1007.3,0.0,0.24,0.0,8.0,0,200.0,2000,0.0,24.8,26.5,26.3,26.9,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5383,0.003,0.4,0.019,0.019,21.0,15.0,2021-08-13 08:00:00,24.9,0.0,1.6,70.0,79,24.7,20.9,997.5,1007.2,0.0,0.47,0.0,8.0,0,200.0,2000,0.0,26.8,26.6,26.3,26.8,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5384,0.003,0.4,0.021,0.02,24.0,14.0,2021-08-13 09:00:00,26.0,0.0,2.6,50.0,75,25.2,21.2,997.0,1006.7,0.4,0.89,0.0,9.0,0,200.0,2000,0.0,28.5,26.9,26.4,26.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5385,0.003,0.4,0.026,0.019,28.0,17.0,2021-08-13 10:00:00,26.3,0.0,2.6,50.0,74,25.2,21.2,997.4,1007.1,0.0,0.64,0.0,9.0,0,200.0,2000,0.0,28.5,27.2,26.6,26.7,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5386,0.003,0.4,0.033,0.017,27.0,15.0,2021-08-13 11:00:00,27.1,0.0,2.1,50.0,71,25.3,21.3,997.0,1006.6,0.0,0.98,0.0,10.0,0,200.0,2000,0.0,31.7,27.4,26.8,26.7,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
